,Date,return,RiskFreeRate,spread,SMB,RMW,CMA,HML,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Adj Close,DJI_Volume,DJI_Return,GSPC_Open,GSPC_High,GSPC_Low,GSPC_Close,GSPC_Adj Close,GSPC_Volume,GSPC_Return,IXIC_Open,IXIC_High,IXIC_Low,IXIC_Close,IXIC_Adj Close,IXIC_Volume,IXIC_Return,SOX_Open,SOX_High,SOX_Low,SOX_Close,SOX_Adj Close,SOX_Volume,SOX_Return,新台幣NTD/USD,台灣VIX波動度,Gold_Price,Gold_Open,Gold_High,Gold_Low,Gold_Vol.,Gold_Change %,Oil_Price,Oil_Open,Oil_High,Oil_Low,Oil_Vol.,Oil_Change %,WS_當天盤中分數,WS_當天盤中分數_norm,WS_當天盤後分數,WS_當天盤後分數_norm,Jeiba_當天盤中分數,Jeiba_當天盤中分數_norm,Jeiba_當天盤後分數,Jeiba_當天盤後分數_norm
733,2020-10-29,-0.010227,3.1963475422003285e-07,-0.0102273196347542,-0.002702654094892,0.0041154669461817,0.0001513655663913,0.9664917580762457,26480.98,26891.89,26290.78,26659.11,26659.11,419770000.0,0.5247370376,3277.17,3341.05,3259.82,3310.11,3310.11,4911860000.0,1.194730712,11064.469727,11287.629883,11030.19043,11185.589844,11185.589844,3244190000.0,1.642179554,2220.530029,2304.419922,2219.449951,2283.649902,2283.649902,0.0,2.729215852,28.914,24.94,"1,868.00","1,877.50","1,885.10","1,859.20",225.16K,-0.60%,36.17,37.39,37.76,34.92,568.82K,-3.26%,-46.32763840182295,0.4929727209480545,-55.89910704950176,0.22065680301125462,-76.55293318081546,0.4638304959936631,-83.93930364735486,0.21477656000610335
734,2020-10-28,-0.006311,3.1963475422003285e-07,-0.0063113196347542,0.0003804799777523,-0.0003766672092129,0.0057906101534857,0.6173117771293379,27102.14,27102.14,26497.39,26519.95,26519.95,496150000.0,-3.434560952,3342.48,3342.48,3268.89,3271.03,3271.03,5139970000.0,-3.528790685,11230.900391,11249.950195,10999.070313,11004.870117,11004.870117,3930690000.0,-3.730788635,2261.310059,2264.080078,2221.439941,2222.97998,2222.97998,0.0,-3.386918001,28.906,23.43,"1,879.20","1,909.80","1,912.60","1,869.10",297.09K,-1.71%,37.39,38.97,39.01,36.97,489.95K,-5.51%,-46.747503272929805,0.4883475818194376,-46.02951996316334,0.3593563699997581,-71.24146977498386,0.5014038281566044,-80.68683937579364,0.24617805767246417
735,2020-10-27,-0.002635,3.1963475422003285e-07,-0.0026353196347542,0.0024662429706271,-0.0017830217640091,0.0011386120113288,0.197736476002873,27651.18,27707.69,27457.96,27463.19,27463.19,366400000.0,-0.8025535499,3403.15,3409.51,3388.71,3390.68,3390.68,3962400000.0,-0.30256074,11409.339844,11465.05957,11361.860352,11431.349609,11431.349609,3104770000.0,0.6374642023,2328.050049,2331.719971,2293.02002,2300.909912,2300.909912,0.0,-0.3266277875,28.872,23.27,"1,911.90","1,904.40","1,913.80","1,898.70",153.30K,0.33%,39.57,38.59,39.83,38.51,339.54K,2.62%,-47.142162861769556,0.48400009853984205,-46.89554215113959,0.34718596191439766,-78.0052564451386,0.45355675027634,-70.02202733195402,0.34914339181464515
736,2020-10-26,0.000792,3.1963475422003285e-07,0.0007916803652457,0.0053604409615483,-9.896073174468344e-07,0.0006746969490457,-0.0413141387606767,28185.82,28185.82,27370.16,27685.38,27685.38,404150000.0,-2.294607096,3441.42,3441.42,3364.86,3400.97,3400.97,4002210000.0,-1.858953826,11440.639648,11545.629883,11221.05957,11358.94043,11358.94043,3205100000.0,-1.639550119,2337.02002,2349.110107,2280.280029,2308.449951,2308.449951,0.0,-2.193855236,28.902,22.49,"1,905.70","1,906.00","1,911.10","1,892.50",166.31K,0.03%,38.56,39.69,39.74,38.28,360.18K,-3.24%,-39.31325779527794,0.5702415958620657,-50.31765883482551,0.2990941726572381,-69.769395969433,0.5118172893514232,-84.37522246793627,0.21056790383518126
737,2020-10-23,-0.0014099999999999,3.1963475422003285e-07,-0.0014103196347542,-0.0005151559978529,0.0002633450072871,-0.0008745925993186,0.1687815264508727,28409.65,28436.52,28149.82,28335.57,28335.57,347300000.0,-0.09903517388,3464.9,3466.46,3440.45,3465.39,3465.39,3651600000.0,0.3445789622,11536.009766,11548.849609,11434.860352,11548.280273,11548.280273,3145570000.0,0.3673776388,2355.600098,2361.219971,2338.25,2360.22998,2360.22998,0.0,-0.4311405518,28.917,21.96,"1,905.20","1,906.50","1,917.30","1,895.20",172.96K,0.03%,39.85,40.61,40.92,39.57,268.93K,-1.94%,-49.173300058752844,0.4616255376469736,-42.65621845031465,0.4067621484847988,-78.19919973257893,0.4521847939993246,-84.26488371802515,0.2116331890185232
738,2020-10-22,0.003089,3.1963475422003285e-07,0.0030886803652457,-0.0038840663978985,-0.0005388029775655,-0.0032843827541964,-0.3435955527506275,28197.42,28421.31,28040.18,28363.66,28363.66,330320000.0,0.5417779419,3438.5,3460.53,3415.34,3453.49,3453.49,4172060000.0,0.5218945383,11526.969727,11548.769531,11369.290039,11506.009766,11506.009766,3434040000.0,0.1856326571,2369.590088,2381.620117,2342.340088,2370.449951,2370.449951,0.0,0.1347524559,28.903,22.04,"1,904.60","1,927.40","1,929.40","1,894.20",215.58K,-1.29%,40.64,40.04,41.02,39.71,307.49K,1.52%,-50.27109190081428,0.44953250402306133,-40.458166325210875,0.4376518782478661,-79.96557253172968,0.43968945950578225,-67.44270997876973,0.37404587223695657
739,2020-10-21,0.001157,3.1963475422003285e-07,0.0011566803652457,-0.0063426821523769,0.0025888116859489,0.0018228061392394,-0.1312790405097304,28270.66,28450.64,28196.39,28210.82,28210.82,299420000.0,-0.3460762541,3439.91,3464.86,3433.06,3435.56,3435.56,4103960000.0,-0.2195682985,11530.389648,11613.790039,11476.080078,11484.69043,11484.69043,3467310000.0,-0.2761240912,2384.120117,2394.159912,2366.340088,2367.26001,2367.26001,0.0,-0.7779320096,28.892,22.02,"1,929.50","1,911.60","1,936.00","1,911.60",201.27K,0.74%,40.03,41.22,41.59,39.78,366.90K,-3.45%,-45.39751479946702,0.5032187580989257,-43.6772123468643,0.3924138874977346,-75.12812088722374,0.47390962889669436,-69.97036138710763,0.3496422099141121
740,2020-10-20,-0.003561,3.1963475422003285e-07,-0.0035613196347542,-0.0033392018723867,-0.0032889708789796,-0.0036069683405018,0.3416090881135376,28245.85,28575.03,28243.04,28308.79,28308.79,350220000.0,0.40208658,3439.38,3476.93,3435.65,3443.12,3443.12,3917850000.0,0.4727276972,11531.830078,11632.889648,11471.230469,11516.490234,11516.490234,3510040000.0,0.3276482669,2397.909912,2404.939941,2379.439941,2385.820068,2385.820068,0.0,-0.001258670862,28.932,22.26,"1,915.40","1,906.40","1,917.60","1,896.60",163.91K,0.19%,41.46,40.65,41.7,40.25,24.52K,1.54%,-55.14402269440003,0.39585336953143135,-35.33488969067371,0.50965045777874,-82.62615014747632,0.42086851340042475,-55.96921329293646,0.4848187968023203
741,2020-10-19,0.0123889999999999,3.1963475422003285e-07,0.0123886803652457,-0.0097651333095054,-0.0050927461567466,-0.004482509081036,-1.278726258889377,28633.55,28711.93,28139.4,28195.42,28195.42,358700000.0,-1.436361418,3493.66,3502.42,3419.93,3426.92,3426.92,4091080000.0,-1.632982281,11732.339844,11778.110352,11454.570313,11478.879883,11478.879883,3477410000.0,-1.650847822,2418.929932,2432.889893,2379.26001,2385.850098,2385.850098,0.0,-0.579637628,28.95,21.31,"1,911.70","1,903.20","1,923.40","1,900.20",159.85K,0.28%,40.83,40.69,41.22,40.54,75.34K,-0.12%,-53.71935403895017,0.4115472062800605,-52.19217398585301,0.2727511820653834,-86.50584889192129,0.39342349524269277,-76.94584823524893,0.28229612531638726
742,2020-10-16,-0.006038,3.1963475422003285e-07,-0.0060383196347542,0.0041508558643786,0.0031260116410671,0.0062484767255322,0.5690986278418892,28570.72,28842.9,28570.72,28606.31,28606.31,356140000.0,0.3934484913,3493.5,3515.76,3480.45,3483.81,3483.81,4688030000.0,0.01349279714,11761.830078,11827.419922,11648.530273,11671.55957,11671.55957,3166980000.0,-0.3612004109,2424.149902,2425.949951,2398.51001,2399.76001,2399.76001,0.0,-0.4715578816,28.979,22.11,"1,906.40","1,912.70","1,918.70","1,901.10",146.91K,-0.13%,40.88,40.88,41.05,40.08,96.49K,-0.20%,-45.5441625548666,0.5016033186604358,-50.88907664910025,0.2910639072858398,-80.82675836163712,0.4335974244546503,-85.10439399567464,0.2035279869860217
743,2020-10-15,-0.007082,3.1963475422003285e-07,-0.0070823196347542,0.0043107173767225,-0.0016247154864212,-0.0043865225903602,0.686355366270726,28323.4,28535.85,28181.54,28494.2,28494.2,328940000.0,-0.06943957354,3453.72,3489.08,3440.89,3483.34,3483.34,3724550000.0,-0.1527802859,11559.879883,11740.679688,11559.099609,11713.870117,11713.870117,3325270000.0,-0.4661535256,2371.189941,2416.419922,2369.169922,2411.129883,2411.129883,0.0,-0.2511198131,28.96,22.25,"1,908.90","1,906.00","1,913.20","1,892.70",213.57K,0.08%,40.96,41.13,41.29,39.22,248.25K,-0.19%,-47.15418646797737,0.4838676491367943,-40.56237492387865,0.43618741095199454,-78.7103351016007,0.4485690185466693,-74.97750711882723,0.3012998264528947
744,2020-10-14,-0.002149,3.1963475422003285e-07,-0.0021493196347542,-0.0052846061227229,-0.0005326830750013,-0.0116938802106543,0.3014808054151012,28731.3,28792.56,28461.73,28514.0,28514.0,370800000.0,-0.5781419054,3515.47,3527.94,3480.55,3488.67,3488.67,3858510000.0,-0.6623138844,11889.070313,11939.919922,11714.349609,11768.730469,11768.730469,3410410000.0,-0.8021807236,2437.679932,2445.120117,2405.090088,2417.199951,2417.199951,0.0,-0.5320675282,28.952,21.96,"1,907.30","1,895.40","1,917.50","1,885.00",188.30K,0.67%,41.04,40.19,41.16,39.82,328.30K,2.09%,-46.34795130096781,0.49274895851610145,-32.007599077682784,0.5564096345537803,-80.81531273381489,0.4336783909121253,-53.56320306268923,0.5080480526287287
745,2020-10-13,-0.000678,3.1963475422003285e-07,-0.0006783196347542,-0.0042998346960332,0.0034611744631071,-0.0083480703545961,0.0013191730179896,28764.95,28808.84,28604.35,28679.81,28679.81,526110000.0,-0.5468916883,3534.01,3534.01,3500.86,3511.93,3511.93,3611100000.0,-0.6306907889,11901.759766,11946.980469,11821.830078,11863.900391,11863.900391,3634130000.0,-0.1040679073,2438.030029,2449.169922,2418.060059,2430.129883,2430.129883,0.0,-0.1376669226,28.92,21.77,"1,894.60","1,927.30","1,930.60","1,889.30",267.54K,-1.78%,40.2,39.53,40.53,39.35,375.47K,1.95%,-46.85508716778803,0.4871624612819513,-43.87063558953474,0.3896956663837999,-79.70731072142134,0.4415164054983055,-69.8398821468626,0.35090194506136274
