Date,sentiment_mean,sentiment_count,sentiment_mean_author,sentiment_mean_engagement
2019-11-21,-0.02454019978805995,1730,-0.024759518750273997,-0.025182997474411554
2019-11-22,-0.007297265963355896,1990,-0.008121111044772082,-0.007487304021073477
2019-11-25,-0.00332529417160526,1612,-0.0028528511524293703,-0.0034203354118121053
2019-11-26,-0.012522794131161115,1814,-0.013357978890441713,-0.01274629961363787
2019-11-27,-0.005069403282026416,1543,-0.0033593022044553405,-0.0053826791126435755
2019-11-28,-0.013876626549954705,1216,-0.013603477550615764,-0.014299833584958477
2019-11-29,-0.011739797091109007,2386,-0.011650748149289692,-0.011933272781714627
2019-12-02,-0.02579295926645058,1935,-0.02668043580848614,-0.025817398319758367
2019-12-03,-0.0153244127795678,1769,-0.014418860113943298,-0.015258285601543133
2019-12-04,-0.015968614453683045,1623,-0.01622058994411231,-0.016174141969098742
2019-12-05,-0.011625239713349708,1374,-0.011340987396226233,-0.01200837458528743
2019-12-06,-0.01040580516525345,1844,-0.010853226026330867,-0.01051869488108059
2019-12-09,-0.014027295882851542,1609,-0.015430019808025906,-0.014088381435636723
2019-12-10,-0.014658595845253137,1753,-0.015911121342353174,-0.014677855134219125
2019-12-11,-0.01593952111333145,1849,-0.014274583985816016,-0.01599337568161209
2019-12-12,-0.021930075758185424,2323,-0.019538405117961993,-0.022059961364622495
2019-12-13,-0.019348133167017053,2245,-0.017602881884630408,-0.01959326548419195
2019-12-16,-0.0051391030678714636,1627,-0.004789084056759515,-0.005189975690746319
2019-12-17,0.003512379461569613,1788,-6.74572847734447e-05,0.0034593302882842845
2019-12-18,-0.014736322777422916,1828,-0.015012241515161997,-0.015590159548171202
2019-12-19,-0.022821800485891892,1786,-0.023447778330493312,-0.02379851400878792
2019-12-20,-0.011456617329803503,1966,-0.01517584633407733,-0.012616895837232377
2019-12-23,-0.01266075559381669,1584,-0.013676532027518552,-0.013508235206785192
2019-12-24,-0.01645185051207155,1344,-0.018179740533021155,-0.01718192015593844
2019-12-25,-0.011863155937979548,1278,-0.013268085999941169,-0.012845868959206308
2019-12-26,-0.016091590051714122,1194,-0.017168412824056716,-0.01680959581963909
2019-12-27,-0.007142462084517696,1876,-0.0056773779963132515,-0.006986467030776656
2019-12-30,-0.011717946040507219,1480,-0.011935962266808804,-0.011760996466409122
2019-12-31,0.005213972014128764,1601,-0.002416708181054646,0.0032427952738283312
2020-01-02,-0.010846950716533183,1964,-0.009208836200453699,-0.010833966962593264
2020-01-03,-0.028484055591044513,2189,-0.028283998690426932,-0.028705207169817584
2020-01-06,-0.02020540233899389,1971,-0.019347201180601018,-0.02004133686860804
2020-01-07,-0.02552919999582057,2037,-0.024346948105991802,-0.02569946798931265
2020-01-08,-0.028460097616462524,2368,-0.029582824506038812,-0.028686909339315662
2020-01-09,-0.010089706118873852,1943,-0.011004967871026337,-0.010421901136138967
2020-01-10,-0.014822768178230535,2153,-0.015182904117921253,-0.015239187630261036
2020-01-13,-0.009647563038972894,1721,-0.010161286632453116,-0.01000395525332757
2020-01-14,-0.011697628813586927,1560,-0.013627076579382499,-0.01144785327850519
2020-01-15,-0.025596717872902856,1872,-0.02791200886562395,-0.025739712706159944
2020-01-16,-0.02235469372793125,1924,-0.021904622342148496,-0.022589099882578654
2020-01-17,-0.016615404653297652,1954,-0.0165004439802506,-0.017156219737037237
2020-01-20,-0.010946851733451174,2488,-0.011278149716616784,-0.011145831526400916
2020-01-23,-0.003202758256665645,79,0.00558209734815071,-0.0032027583791602323
2020-01-24,-0.004262498860792785,550,-0.0001838255838382277,-0.0042624988456844365
2020-01-25,-0.021033202805107568,667,-0.022557203852710497,-0.021033202312475716
2020-01-26,-0.025477249664270837,543,-0.026375195708545282,-0.02547724990362472
2020-01-27,-0.029451917128907015,1311,-0.03107977024407867,-0.02945191816483756
2020-01-28,-0.03024072382130656,1306,-0.03116984420118744,-0.03024072381212306
2020-01-29,-0.028290957704960814,941,-0.024361563953423298,-0.028290957507544272
2020-01-30,-0.023267050990981447,2549,-0.024206022994417764,-0.02323501644549036
2020-01-31,-0.03132124981275285,2752,-0.031307850728269304,-0.03132794561498677
2020-02-03,-0.02298864080010763,2174,-0.024068909343199527,-0.023016781411386845
2020-02-04,-0.021888283417545937,2783,-0.02180765282354013,-0.02188502092324197
2020-02-05,-0.026945053932693287,2105,-0.02762551053234964,-0.02696126750684337
2020-02-06,-0.019199326599100553,2216,-0.020434266464342567,-0.019106136841402898
2020-02-07,-0.017900711719725022,2729,-0.018565036030353067,-0.017903767196086714
2020-02-10,-0.0262763637776211,2146,-0.027947674730880705,-0.026522777843111054
2020-02-11,-0.01909341745876034,2036,-0.019534017089863142,-0.019285928888207803
2020-02-12,-0.02023416239858147,2367,-0.01961132492449548,-0.02025955678058727
2020-02-13,-0.02810455561926126,2206,-0.028833382198626367,-0.028182950838961426
2020-02-14,-0.021699999774675575,2608,-0.023104377827917848,-0.02169836249173213
2020-02-17,-0.023682031584330177,1824,-0.025090517052490033,-0.02376097287255022
2020-02-18,-0.03331255778585211,2185,-0.03426672660827263,-0.033629982149325735
2020-02-19,-0.012904952758255022,2065,-0.013482590605820367,-0.013297806427726464
2020-02-20,-0.02431858220843929,2438,-0.02752538015022775,-0.024352961269097643
2020-02-21,-0.032351031936734824,2724,-0.03162803159238752,-0.032356053921575346
2020-02-24,-0.024462310105175893,2727,-0.023703559319636226,-0.024463287592299935
2020-02-25,-0.028949978319060845,2658,-0.027120743070669178,-0.02895035303696956
2020-02-26,-0.03821156201466451,2742,-0.03685576474912242,-0.03821156295991092
2020-02-27,-0.03012996505313775,2631,-0.029224654583219326,-0.03013389036990866
2020-02-28,-0.019558897160006083,102,-0.02488211086305085,-0.019558897237815478
2020-03-02,-0.03602842206232103,2742,-0.035545428599727674,-0.03603000231414829
2020-03-03,-0.03727013982014011,2735,-0.03631023473072239,-0.03726994724590369
2020-03-04,-0.030568462061459512,2753,-0.031052652277024424,-0.030581650565154207
2020-03-05,-0.013920369718833281,2727,-0.01929014163614357,-0.013920369670443244
2020-03-06,-0.024899796830357628,2757,-0.02697225776271763,-0.024903332160387356
2020-03-09,-0.027626432131872977,2758,-0.02708252128831338,-0.02762912419166346
2020-03-10,-0.03047349193217928,2543,-0.0312470943655326,-0.030472163744556066
2020-03-11,-0.032310647254913616,2773,-0.03183155265409634,-0.032319240975823754
2020-03-12,-0.031120478421289777,2765,-0.03061205653535006,-0.031122585811534594
2020-03-13,-0.02815343298216395,2773,-0.02701113958879608,-0.028150337258496732
2020-03-16,-0.030852747046841954,2783,-0.030437620054876657,-0.030851059330343204
2020-03-17,-0.03319229910719011,2780,-0.032712547234681894,-0.03319219565755699
2020-03-18,-0.031631487765272435,2661,-0.03209643146345782,-0.031632850722782005
2020-03-19,-0.027397673818228625,2776,-0.026718115951761764,-0.0273966363419416
2020-03-20,-0.027172278459417453,2788,-0.026982954204036184,-0.027171523578444733
2020-03-23,-0.02939946409472607,2732,-0.029528239010163947,-0.029400621690240818
2020-03-24,-0.028309583241471325,2792,-0.028295799946271526,-0.02831307353230977
2020-03-25,-0.021502199977959203,2792,-0.021264069586275476,-0.021504524765724287
2020-03-26,-0.025222571304549045,2826,-0.02453235926734619,-0.02522287685038659
2020-03-27,-0.026748208761294374,2768,-0.026975298443683068,-0.02675090857652336
2020-03-30,-0.03515051143332079,2740,-0.03371429591016491,-0.035166140019682726
2020-03-31,-0.020669230440131536,2736,-0.020739819714365164,-0.020672602265081455
2020-04-01,-0.02067439021954093,2777,-0.021124033874690445,-0.02068093374650822
2020-04-03,-0.03185150547596418,1369,-0.034357461535462826,-0.03185150599076038
2020-04-06,-0.022582795196775363,2738,-0.021566921965809036,-0.02259283817015234
2020-04-07,-0.019574764894773864,2763,-0.01777987299683437,-0.019576768772557214
2020-04-08,-0.018596631513884826,2733,-0.0180152682698575,-0.01860441285286846
2020-04-09,-0.02415827677052289,2736,-0.02578296554798035,-0.024166265843109897
2020-04-10,-0.016994297323858234,2787,-0.016386680620252916,-0.01699847402526766
2020-04-13,-0.02074761576047936,2691,-0.019766883066282544,-0.020747549738656224
2020-04-14,-0.02343872075088785,2761,-0.023386065806950337,-0.023437450932391912
2020-04-15,-0.020354373047016545,2778,-0.019106384204578025,-0.0203543768117762
2020-04-16,-0.021942801232730125,2744,-0.021418655908019276,-0.021947988776580926
2020-04-17,-0.02576227072510566,2741,-0.024685234522298864,-0.025763974811045018
2020-04-20,-0.024749301031418515,2682,-0.024430681790579802,-0.024765678751825733
2020-04-21,-0.026222137664285383,2739,-0.027581158494031373,-0.02622222712484343
2020-04-22,-0.02288838492652685,2728,-0.02375265593575311,-0.022891665412295478
2020-04-23,-0.03102975480432142,2691,-0.029070562394871387,-0.03103434683511793
2020-04-24,-0.015281395927960595,2689,-0.014759416934359573,-0.015283390807594886
2020-04-27,-0.013637108098489045,2664,-0.013615360592323494,-0.013636649303530517
2020-04-28,-0.017131453585915904,2708,-0.016700852149288143,-0.017125352808518762
2020-04-29,-0.010255798456118178,2771,-0.01141807490360281,-0.010263557218428986
2020-04-30,-0.015579590836766563,2769,-0.013526521980929363,-0.015578726424653482
2020-05-04,-0.02228544274775289,2676,-0.021319177863153974,-0.022285351944891084
2020-05-05,-0.010821239088930852,2753,-0.010834879655344288,-0.010821887226995395
2020-05-06,-0.02182371904194021,2753,-0.0223000460021853,-0.02182070427775028
2020-05-07,-0.015550405045585037,2733,-0.01585626975050443,-0.015543359583500317
2020-05-08,-0.013244863322161246,2710,-0.012999955040289416,-0.013250187506218999
2020-05-11,-0.02197493337047504,2726,-0.02148266181965564,-0.021976807062769176
2020-05-12,-0.01896547080713936,2696,-0.019588587446733172,-0.018968109359951912
2020-05-13,-0.021319746346865277,2757,-0.02106447304440852,-0.02131995173760721
2020-05-14,-0.02015107534566959,2730,-0.0209392069371746,-0.020153595404678322
2020-05-15,-0.02028690935504493,2719,-0.018904164963694202,-0.0202867774856727
2020-05-18,-0.02230749512544876,2682,-0.02346433460102622,-0.022307495801567965
2020-05-19,-0.027698525847039888,2724,-0.026687057879876724,-0.027701844210334982
2020-05-20,-0.0217590000156278,2739,-0.021457310568007967,-0.02175620650440507
2020-05-21,-0.013343068663055851,2693,-0.012012462892325413,-0.013343220424878528
2020-05-22,-0.020563207079099147,2452,-0.021006787179508175,-0.020667643722716896
2020-05-25,-0.015812174421017063,2451,-0.016889705377619003,-0.015955439362299016
2020-05-26,-0.020733586830038824,2701,-0.019891922824125642,-0.020727537045363505
2020-05-27,-0.017000207927474115,2721,-0.016128854490410707,-0.0169929262504347
2020-05-28,-0.022843801077699216,2693,-0.023956897975406236,-0.02284516431171116
2020-05-29,-0.023459511938706063,2706,-0.023694432963759202,-0.023470781243295154
2020-06-01,-0.025054758528770052,2649,-0.024707924122307264,-0.025053710611011998
2020-06-02,-0.013791521093894548,2676,-0.014394017961224817,-0.013794169524501984
2020-06-03,-0.015188343630560625,2713,-0.01561879331196891,-0.01518590681345523
2020-06-04,-0.017823489085717174,2702,-0.018607043315714753,-0.01783294231373632
2020-06-05,-0.007515226877478749,2710,-0.0067628564262105385,-0.007515777455534579
2020-06-08,-0.01161691868116876,2748,-0.012495539466109032,-0.011618722418589572
2020-06-09,-0.019350787416273583,2706,-0.01910661379623158,-0.01934729928023257
2020-06-10,-0.020701674490918087,2702,-0.021574135993551284,-0.020697698909864892
2020-06-11,-0.015715795626706927,2745,-0.017433400614495997,-0.01572175908212709
2020-06-12,-0.016920765074090363,2700,-0.016528493188131245,-0.016923132954597086
2020-06-15,-0.024013121850582766,2729,-0.024120266545513674,-0.02401260131828518
2020-06-16,-0.0248560040435898,2700,-0.024536819811086436,-0.024850557684660643
2020-06-17,-0.022701124956599116,2483,-0.022764917642325383,-0.02260127348045592
2020-06-18,-0.011656004096670159,2701,-0.013143718411478308,-0.011656832812673516
2020-06-19,-0.013828462583160287,2709,-0.014038799217241861,-0.013820565768848384
2020-06-22,-0.020868208024743894,1253,-0.022995976804158328,-0.020868208542265624
2020-06-23,-0.020984301435938598,2714,-0.020427098357317566,-0.020984110569410373
2020-06-24,-0.019406551125350027,2779,-0.01913008785293801,-0.019403771684021888
2020-06-26,-0.02897716696683391,1387,-0.029938818360887076,-0.02897716568394529
2020-06-29,-0.03249080684808518,2754,-0.03319180283912191,-0.03249031622541235
2020-06-30,-0.018308721609080935,2707,-0.018708909040603003,-0.01830197324270191
2020-07-01,-0.017689581992685187,2719,-0.01618359279727595,-0.01767956360764672
2020-07-02,-0.015107604979853407,2733,-0.016011940581212306,-0.015102671971974128
2020-07-03,-0.007902541356920265,2531,-0.008913804438033721,-0.007971626226511545
2020-07-04,-0.010585376936625042,373,-0.013914894477316057,-0.01058537741584396
2020-07-05,-0.025170512592094088,573,-0.023151398718640515,-0.025170512077243017
2020-07-06,-0.006393675982817046,2728,-0.006529347270279215,-0.006394480987572856
2020-07-07,-0.016444447956363937,2718,-0.016605683953210888,-0.016433653101727706
2020-07-08,-0.010990664878229865,2774,-0.009936333996030009,-0.010990901070367504
2020-07-09,-0.008635701414610149,2762,-0.00859180967796235,-0.00863570155574345
2020-07-10,-0.016126331590584558,2771,-0.01686762900040742,-0.016138357795344137
2020-07-13,-0.008963997868735453,2734,-0.009398075701620927,-0.008952855376952819
2020-07-14,-0.015672006039970893,2751,-0.016846245954254085,-0.01567200589709867
2020-07-15,-0.016795657122402618,2758,-0.017071518501676743,-0.01679400196786542
2020-07-16,-0.015163880834212683,2749,-0.01585088502266972,-0.015158743655433807
2020-07-17,-0.013085420675762901,2726,-0.015335932005366353,-0.013093301306955704
2020-07-20,-0.01622268902824564,2722,-0.018465012267609084,-0.016225425953868604
2020-07-21,-0.013904885087999872,2749,-0.014537170446936618,-0.0139069898089424
2020-07-22,-0.01526740432594351,2738,-0.01570005312822254,-0.015262792283682068
2020-07-23,-0.017826713421758393,2717,-0.01747032600490847,-0.017828973932429118
2020-07-24,-0.03139125641922194,2724,-0.03163273237436843,-0.03139117009159814
2020-07-27,-0.024728374650410515,2748,-0.025276014864032536,-0.024729711866525707
2020-07-28,-0.01846855500364946,2664,-0.02026169089085353,-0.018467119049820957
2020-07-29,-0.025228133735681592,2752,-0.02769434772964003,-0.025224179444575376
2020-07-30,-0.01857910054736256,2766,-0.0197744745427,-0.018579659925459464
2020-07-31,-0.015103880897711789,2710,-0.016132766206577283,-0.015115877775149358
2020-08-03,-0.010132924442251062,2706,-0.01220612845237524,-0.010112490625719051
2020-08-04,-0.011203903072481527,2467,-0.012680490645332275,-0.01114449376431834
2020-08-05,-0.015871685826644905,2721,-0.015168176997353651,-0.015871902890101
2020-08-06,-0.006360575967591294,2734,-0.006405922203921637,-0.006357139910662483
2020-08-07,-0.004985626970578001,2685,-0.004214932423911784,-0.0049992749539663085
2020-08-10,-0.01329934164467048,2541,-0.0141080879518445,-0.013298657866544956
2020-08-11,-0.020917915391506243,2722,-0.02259556944337185,-0.020917143527385888
2020-08-12,-0.012158756224799443,2730,-0.013941608201388627,-0.012159845696962279
2020-08-13,-0.023259369157492844,2752,-0.023240418003013304,-0.02325967939838882
2020-08-14,-0.010154293436744287,2685,-0.011315283867026241,-0.010158147647234703
2020-08-17,-0.004103735399385633,2433,-0.0037120500727582098,-0.003996849603281299
2020-08-18,-0.008627853477755285,2482,-0.010943268228875076,-0.008603933966061197
2020-08-19,0.0021729354430745046,2410,0.0007990423112847147,0.0021646499308011673
2020-08-20,-0.013126008284373271,2681,-0.014814886773298359,-0.013126772271821373
2020-08-21,-0.01588662007189738,2703,-0.014681032023456695,-0.015892725818715713
2020-08-24,-0.02468850966479203,2742,-0.0255753072036197,-0.024687263075971896
2020-08-25,-0.012700342360846969,2479,-0.014031306498092021,-0.012696316652274978
2020-08-26,-0.01991062992758345,2710,-0.02230756651744086,-0.01991767887611367
2020-08-27,-0.028926657954417394,2744,-0.02956705351654627,-0.028926648769137992
2020-08-28,-0.025495363676015705,2727,-0.026854773195408282,-0.025520068752254318
2020-08-31,-0.028100314108242368,2759,-0.028714683284778126,-0.02810007140550215
2020-09-01,-0.025376731249180797,2209,-0.02659110517296117,-0.025373869166190458
2020-09-02,-0.02626431397169245,2758,-0.025859652369859813,-0.026260567423948108
2020-09-03,-0.03245792528850042,2780,-0.03283658559589097,-0.03245831404227508
2020-09-04,-0.023963017982326515,2713,-0.024668017324905814,-0.02396951992882881
2020-09-07,-0.016644118445579257,2310,-0.01768590888658842,-0.016711633798994638
2020-09-08,-0.02833652649460484,2762,-0.02902644938775812,-0.028336181990663147
2020-09-09,-0.022798143584783163,2633,-0.023173925991908897,-0.022800480212137444
2020-09-10,-0.023490279378628735,2705,-0.024817042879841336,-0.023490939947300626
2020-09-11,-0.013296125063551918,2689,-0.01413412079473823,-0.013294983295219774
2020-09-14,-0.024053187125577774,2394,-0.024062917461441402,-0.02389536639111357
2020-09-15,0.0006569069768305411,2743,-0.0011167922492130642,0.0006448914770657682
2020-09-16,-0.026055190218070408,2473,-0.025722326264782148,-0.026078737880780693
2020-09-17,-0.020561667315192097,2720,-0.022450255256590203,-0.020541611105137348
2020-09-18,-0.017776716041713436,2727,-0.017343240100246855,-0.017781163326839322
2020-09-21,-0.03687779196497106,1334,-0.03485501349573537,-0.0367706894101641
2020-09-22,-0.03419868615228335,2686,-0.03463720995811178,-0.034199010088340864
2020-09-23,-0.02749475652049175,2689,-0.029052344284025724,-0.02749694363927208
2020-09-24,-0.02399976824293534,2697,-0.02191404389073321,-0.024001843561844843
2020-09-25,-0.025264821553819816,2717,-0.025435927551254782,-0.0252653112692797
2020-09-28,-0.021803842337556868,2769,-0.020992476028535823,-0.021805798351889064
2020-09-29,-0.032186977914740386,2292,-0.030650426444841963,-0.032213256339743195
2020-09-30,-0.023438681793889426,2769,-0.0234917241627918,-0.02343883915069309
2020-10-02,-0.01849421285285728,1346,-0.016989967670323996,-0.018494212926711072
2020-10-05,-0.018284368033851788,2318,-0.018574271519105266,-0.01827095250980416
2020-10-06,-0.022864140065276446,2708,-0.025609144788832236,-0.0228798245244745
2020-10-07,-0.01708438203986017,2745,-0.016747479724188958,-0.0170855350116956
2020-10-08,-0.00803748020021358,2727,-0.009993590329537932,-0.008053352511395462
2020-10-12,-0.014857232860369735,2702,-0.014823774770944303,-0.014857024513145196
2020-10-13,-0.019329357212633354,2632,-0.019564053797111042,-0.01934350724966313
2020-10-14,-0.009806354783442708,2321,-0.009674641472467837,-0.009674051976844324
2020-10-15,-0.02091499021594018,2650,-0.022650675310407358,-0.02091479147535806
2020-10-16,-0.025167378205572945,2691,-0.025256175029393403,-0.02517486873954599
2020-10-19,-0.02514766525485953,2558,-0.025338566552729105,-0.02513696914946937
2020-10-20,-0.022486506550684827,2286,-0.02306937914358424,-0.022519755730295535
2020-10-21,-0.0227651646062457,2333,-0.022587210043148197,-0.022726814999078603
2020-10-22,-0.01513986732147452,2397,-0.015460147639212609,-0.015079492492452868
2020-10-23,-0.020409645449716123,2624,-0.019913097287899275,-0.020410788984418667
2020-10-26,-0.017656961835535674,2638,-0.018462540485390543,-0.017632276030566267
2020-10-27,-0.012168393624618858,2512,-0.013403903997277804,-0.012148228615085787
2020-10-28,-0.018124831406839247,2701,-0.01797532519037059,-0.018127194785408553
2020-10-29,-0.021819713067218898,2676,-0.020044115364998966,-0.021813459000661953
2020-10-30,-0.02365417819114208,2641,-0.023656946056232735,-0.02366821586606487
2020-11-02,-0.03195847428626119,2659,-0.03170329495746044,-0.03196350002382426
2020-11-03,-0.018338743296144027,2661,-0.018854681474843846,-0.018350383782302394
2020-11-04,-0.01885158015473971,2676,-0.0197058734800839,-0.018853005625112478
2020-11-05,-0.012398779098188938,2696,-0.013239644810660705,-0.01240451263926057
2020-11-06,-0.013614993940514894,2655,-0.013957127789366468,-0.013619235340616305
2020-11-09,-0.012286228703927782,2715,-0.01265127356531814,-0.012281436523072871
2020-11-10,-0.013649555902619398,2611,-0.013641751566161254,-0.01366552071355724
2020-11-11,-0.00985471919771687,2707,-0.009637513672037934,-0.009852334968616839
2020-11-12,-0.019483428287700128,2340,-0.02030563389143904,-0.019516884570901828
2020-11-13,-0.013128056175996347,2631,-0.013408290357570615,-0.01314111605183561
2020-11-16,-0.010331181602856235,2650,-0.009843353505603836,-0.010342910585853909
2020-11-17,-0.016428284529866194,2686,-0.017776540115214307,-0.016439585478776594
2020-11-18,-0.011130427631483404,2737,-0.011514769663080208,-0.011132854316261856
2020-11-19,-0.008900462432237057,2573,-0.008919981665666805,-0.008907100532761529
2020-11-20,-0.007308254343463676,2653,-0.006480359218818119,-0.007309070010151642
2020-11-23,-0.009161719852341078,2717,-0.008855584444460505,-0.009160735748988073
2020-11-24,-0.014095260488745591,2727,-0.014631943393090603,-0.014103140056977855
2020-11-25,-0.00862372001808786,2718,-0.007149150684428877,-0.008602999028683184
2020-11-26,-0.008739900244300255,2286,-0.00743544183456726,-0.008893064109225952
2020-11-27,-0.0069014540902454236,2711,-0.007199873221966395,-0.006912263505765309
2020-11-30,-0.008137143900988538,2715,-0.009188357864439424,-0.008137680085479226
2020-12-01,-0.019553117494546718,2692,-0.020276714053369314,-0.01957097480512839
2020-12-02,-0.01636995674995654,2566,-0.015257672037775042,-0.016404746421544953
2020-12-03,-0.008892454688632536,2643,-0.007260019541592415,-0.008883046847960924
2020-12-04,-0.007779045907591707,2700,-0.008397385247673564,-0.007790233776552089
2020-12-07,-0.014147739150999133,2721,-0.014415403866218986,-0.0141553188210378
2020-12-08,-0.0013010364096405723,2757,-0.0023108426748142973,-0.0013027890421684195
2020-12-09,-0.001275134414104585,2761,-0.001763866306301444,-0.0012754248671194267
2020-12-10,-0.013282212763894572,2711,-0.012401147358017459,-0.013294226287504105
2020-12-11,-0.018403867010350808,2706,-0.01780089591475798,-0.018425112801197005
2020-12-14,-0.014964675290320724,2734,-0.013752062727893586,-0.014959583727982487
2020-12-15,-0.020080073516621194,2608,-0.02081313089750447,-0.020105637028269712
2020-12-16,-0.01966995474304577,2625,-0.019370253769410494,-0.019712379961532987
2020-12-17,-0.02021438255182484,2457,-0.021333009848624043,-0.020389713526407588
2020-12-18,-0.011089255494843625,2707,-0.010548723357483188,-0.011100166232789923
2020-12-21,-0.012869204584124024,2708,-0.013411123589919784,-0.012867659755524822
2020-12-22,-0.015327381631303434,2723,-0.014133619235110239,-0.015326272275119153
2020-12-23,-0.016375893042372382,2494,-0.017693693693820643,-0.016491661173576595
2020-12-24,-0.008359251806800949,2436,-0.008402631442486172,-0.008479155379543572
2020-12-25,0.002639667148362902,2706,0.0014332907065670675,0.0026202765848510282
2020-12-28,-0.0031380560894373015,2705,-0.002690013711357008,-0.0031392397694647127
2020-12-29,-0.0016197760259654235,2730,-0.0015098560967766919,-0.001620930626084037
2020-12-30,-0.007322820772470344,2706,-0.007197251386446583,-0.0073387557106163025
2020-12-31,0.013098206364874328,2736,0.007520563543822172,0.013117088169435558
2021-01-04,-0.004558801768035106,2763,-0.004729309667144358,-0.004566936054436224
2021-01-05,-0.00021279625415043525,2747,-0.006117945201370666,-0.0002183160009049703
2021-01-06,-0.008280352615686484,2751,-0.007984514900989356,-0.00829743657511758
2021-01-07,-0.0035552925059102723,2712,-0.003480744550356088,-0.0035765792195130057
2021-01-08,-0.007520922465491974,2684,-0.00986469847440832,-0.007547404752998378
2021-01-11,-0.01073138009817484,2794,-0.012784615190299144,-0.010735346598046201
2021-01-12,-0.022212058315701087,2729,-0.02135244301798905,-0.022217736914756144
2021-01-13,-0.008772912660961632,2768,-0.007870246639275894,-0.008782123265957157
2021-01-14,-0.016915747529045552,2760,-0.015428490921864057,-0.016920727200871195
2021-01-15,-0.012213157040537007,2712,-0.013576586082886056,-0.012237509303915154
2021-01-18,-0.01969922201354727,2663,-0.01981438114046134,-0.019779685077495914
2021-01-19,-0.011783208995091254,2721,-0.012419271960222574,-0.011788683373223413
2021-01-20,-0.023223006128392926,2739,-0.02275561980263646,-0.023233063364357275
2021-01-21,-0.026579638338692032,2778,-0.026360237283646008,-0.026598850950283876
2021-01-22,-0.031374761319622975,2733,-0.031642762127151725,-0.03138093916681893
2021-01-25,-0.027794520492517846,2714,-0.02690320059724933,-0.027822751255290833
2021-01-26,-0.020877825692670854,2750,-0.02208500807289891,-0.020914889441353394
2021-01-27,-0.031119727175118288,2736,-0.03075433590472733,-0.03114549459908166
2021-01-28,-0.019170456034341362,2679,-0.019560194989281843,-0.019198386623379443
2021-01-29,-0.030880446155511034,2718,-0.031369536499149586,-0.030924072172945717
2021-02-01,-0.030826153496887894,2702,-0.031154678950431117,-0.030823537823455247
2021-02-02,-0.028411130222705805,2757,-0.029998131500197603,-0.0284294554354422
2021-02-03,-0.01407035572469321,2707,-0.015306372295007547,-0.014097777568190096
2021-02-04,-0.021166215048613293,2575,-0.021430875418777504,-0.021176946763584885
2021-02-05,0.0016924946424834357,2710,0.0004579094858402297,0.0016960290851584792
2021-02-08,-0.016647138916500905,1156,-0.01476262423788525,-0.01664713914891429
2021-02-09,-0.014534262903265118,943,-0.016061363508039727,-0.014534262592467682
2021-02-10,-0.017244493759025387,893,-0.018982940095481148,-0.017244493922893917
2021-02-15,-0.02103718802272027,70,-0.02627000262757165,-0.021037187553601924
2021-02-16,-0.00531181472570025,54,-0.0035400041556887317,-0.005311814585871436
2021-02-17,-0.008988343145709439,2744,-0.00953750887383545,-0.008991404884375432
2021-02-18,-0.01609983049891442,2755,-0.015419055655919823,-0.01609760600958476
2021-02-19,0.0014332608451174179,2777,0.0019439696728850943,0.001419861278464444
2021-02-22,-0.011791873901882386,2774,-0.011903405570859438,-0.011791938227119544
2021-02-23,-0.01950914812519595,2753,-0.01955263744246806,-0.019516181673027058
2021-02-24,-0.013123462929673806,2720,-0.011855783303247729,-0.013139268909263277
2021-02-25,-0.014700339504325184,2763,-0.01620135318816697,-0.014703977000548405
2021-02-26,-0.014763960465478225,2689,-0.01395266402271935,-0.014789240798360777
2021-03-01,-0.022476357566068857,1394,-0.020212657852495628,-0.022476356594465105
2021-03-02,-0.0186764080484503,2713,-0.018131899466878966,-0.01869888025526131
2021-03-03,-0.025767301375903467,2703,-0.0270335618025025,-0.02577346555628146
2021-03-04,-0.010714865763533626,2674,-0.010190952727999981,-0.010723407081591627
2021-03-05,-0.021809994714351452,2701,-0.02194538811611138,-0.021815340964476695
2021-03-08,-0.018288572505141633,2750,-0.017570848727671833,-0.0182970448402479
2021-03-09,-0.02245583064304137,2739,-0.023018920577553025,-0.022465927486960326
2021-03-10,-0.014879717402094208,2753,-0.014705874037351392,-0.014879717174299402
2021-03-11,-0.02269040015898798,2755,-0.023163264404456443,-0.022693515656637474
2021-03-12,-0.01629190294606819,2705,-0.01928809632166435,-0.016304310551713906
2021-03-15,-0.004049950279791067,2733,-0.002728790674289856,-0.004049781125681484
2021-03-16,-0.0074597809683571974,2711,-0.008598852034783262,-0.007468697795485938
2021-03-17,-0.004516401891051435,2664,-0.0055082544142359725,-0.004554413209706383
2021-03-18,-0.016676379570074396,2724,-0.01760773234874832,-0.016700489866306876
2021-03-19,-0.005342786933195637,2691,-0.005162042545215467,-0.005334273126688948
2021-03-22,-0.009937355030145253,2711,-0.009747972844881264,-0.009939876253192405
2021-03-23,-0.015170832251856605,2712,-0.01615287281434514,-0.015175430790350239
2021-03-24,-0.02412996007375742,2690,-0.025872507850936585,-0.02414927950539911
2021-03-25,-0.024931265848071642,2720,-0.023891273570937233,-0.02494332320843189
2021-03-26,-0.008066607980805395,2719,-0.008769445367980409,-0.008088740049405088
2021-03-29,-0.0061050092132826,2686,-0.006524685916356814,-0.006115299765965829
2021-03-30,-0.00814815739345499,2687,-0.008525889739462859,-0.008159182026264828
2021-03-31,-0.002136313356820073,2675,-0.003492148733276348,-0.0021570077049307235
