word,sentiment_score
華航,-0.017621866932567086
海運,-0.025215796759811226
除息,0.030754331195722254
啾,-0.005360101287989709
當,0.13306863605291397
1%,-0.09786047450037101
權值,-0.035693433377124696
抽單,-0.08982915396016235
嘎尾,-0.04048377915259629
小丑,-0.056819934721111125
放假,0.011802987949246356
訊,0.021801744277864007
80,-0.1065217676419851
卡,-0.12420849776626615
透,-0.09785220327433909
上面,-0.04873739474046481
這幾天,-0.0745203058927661
嗨,0.2360259128135872
噴噴噴,0.04531709505482525
睡覺,0.21551943922618866
發,0.01891538065794397
高潮,0.12541879524746993
輕,0.20094806328013473
容易,-0.06642379312210231
廣達,0.0852498590962006
修正,-0.2716766534759264
與,-0.015482448643783198
左右,0.023189694561613353
\,-0.029463160304004837
爆崩,-0.2266393530133707
原油,0.005236469188178509
萬點,0.08089643690156348
下山,-0.13961697522669483
巨巨,-0.04117755581011392
給,0.17026049480734928
2%,-0.06537291562203432
缺口,-0.114370625651963
哭哭,-0.26533683696089483
向下,-0.1420423834674612
師,0.013966873644820117
動,-0.021015675404927676
派,-0.007058013715684004
跌幅,-0.18207425899038063
歷史,0.16061168258060082
好好,0.18381382689238074
看戲,-0.09480997606181678
海公公,-0.08315570588556435
in,0.10796589081994383
過,0.05695885922462117
消失,-0.12146630104985118
k,-0.10667604604345338
明明,0.0007146491668864187
拜登,-0.012119295562711657
別人,-0.2499321477909778
出場,-0.05887447559602217
大大,0.27462169166132583
qq,-0.3086534738612033
噴爆,-0.07433673465262473
臺,-0.0007347935863683436
人生,0.16610996990335195
下午,0.03440057187280325
透支,-0.178790812888388
整個,0.016788485940807753
電子股,-0.13652594598849807
龍,0.046340230652036095
冷,-0.093413441437045
忘,-0.18663687897851994
半年,-0.07143490858003623
最大,0.1440102208755741
踩,-0.24424929955675637
尊重,0.20354254140757336
晚點,0.14390351902342474
快點,-0.034850395497510726
鰻魚,-0.02722736258894056
辣,-0.02106636385864258
經濟,-0.146457790286653
意思,0.07680279106810937
20%,-0.002918829352416263
XDDDD,-0.16721150576161592
正二,-0.20650247130185867
嘎嘎,-0.18794258909893347
g,-0.016962647953410084
每個,0.158137620565425
不給,-0.20206225383867327
烙賽,-0.28536739169586534
阿德,-0.055647446272559166
づ,-0.021668915765089385
結,0.06884693471331138
爆炸,-0.3528640512734992
防疫,-0.09219517586002185
交易,0.04709037023894579
金融股,0.008285184669726027
臭,-0.31908041148053107
路,0.05461989847099942
創高,0.009039630274833973
國安,-0.08165233373500548
