word,sentiment_score
權值,-0.04504596658659018
抽單,-0.04300840035654528
嘎尾,0.13380012453942533
小丑,-0.2858724993901099
放假,0.12898154393321318
訊,0.033449931044485876
80,0.03850622923568825
卡,-0.11065399210427077
透,-0.020081936002758552
上面,0.02521412437822189
這幾天,-0.20725911620057
嗨,0.1950214312396947
噴噴噴,0.10309253473897778
睡覺,0.13814085587197827
發,0.004900748203273585
高潮,0.10393735422100019
輕,0.21886582462226484
容易,-0.03451022951646932
廣達,0.20217864918524164
修正,-0.2075180027851325
與,0.15201227802015585
左右,0.012739864634922807
\,0.07117629296622732
爆崩,-0.23121959902243208
原油,-5.1749450739608075e-05
萬點,0.015312221925597684
下山,-0.22829846591029632
巨巨,0.030691244602954595
給,0.23263814254461052
2%,-0.10025185589135942
缺口,-0.10738531533128914
哭哭,-0.3290470640880823
向下,-0.23911851975780193
師,-0.014963935329687102
動,-0.08715432973719503
派,0.12491359606021235
跌幅,-0.2149200778657695
歷史,0.16802827837585943
好好,0.19141345258194992
看戲,-0.05527309353980213
海公公,-0.15719757572223952
in,0.11702147977110723
過,0.05934026765535342
消失,-0.1841477149328942
k,-0.10417023009675686
明明,-0.06910837566422567
拜登,-0.07485003725024575
別人,-0.28629797230622805
出場,-0.12105467139513265
大大,0.25416622657217136
qq,-0.27985972719112334
噴爆,-0.05109515436090252
臺,-0.09082239578718351
人生,0.14326461232903168
下午,0.0848895387671946
透支,-0.12243204007762543
整個,-0.002190863205929239
電子股,-0.12227514304367812
龍,-0.05491843078841873
冷,-0.2365456309285682
忘,-0.14045403934727374
半年,0.026189099447577562
最大,0.08938414630441642
踩,-0.3324139696864415
尊重,0.23147049945357304
晚點,0.11024872322504917
快點,0.1346588078022945
鰻魚,-0.0050821373706551815
辣,-0.0211676326794735
經濟,-0.16994057946499383
意思,0.11071562475574344
20%,0.12560921208200787
XDDDD,-0.17955209773896963
正二,-0.08431118138991027
嘎嘎,-0.2031114347009815
g,-0.06779312386619077
每個,0.15565149430090147
不給,-0.18736078016612717
烙賽,-0.3013621618047303
阿德,-0.17742501353157522
づ,-0.17301526473341614
結,0.09495563742143015
爆炸,-0.33141550752272264
防疫,-0.0412381842590377
交易,0.1350152317041215
金融股,0.01943490352145222
臭,-0.31980232945442233
路,-0.003955546557692053
創高,0.12713674397236904
國安,-0.002018142542166363
偷,-0.3883241840187349
雜空,-0.0616086049498423
製,0.05604627691625664
牛,0.08607639208013805
廢,-0.25413969069465114
急,-0.1803936992040581
A33,-0.010805383856790881
方向,0.08425030908717109
70,0.06067630552562266
軋,-0.2758969019039079
大同,0.270714356419284
燃料,-0.09156494779930412
滷,-0.13059166946222137
天空,-0.13884737609465367
萬張,0.05530915346524405
版主,-0.041885934973548186
3%,-0.06027233076017747
東西,-0.07513088574062174
上禮,0.12094043361487494
ETF,0.14705214495451724
衝,0.11394033983940956
魚盤,-0.3836426867232789
疫苗,-0.10820788534653004
量縮,-0.2885780551256076
哪個,0.07007229700752901
剛開始,-0.13701474100485644
ω,0.020761548886440016
ptt,-0.0214656660921031
卻,-0.04317922654896936
便,0.04762488595658473
隔天,0.11996901356901159
價格,0.14667543198094798
第二,-0.006386392596250515
.......,-0.14962333057386062
韓國,-0.055887636110308433
攤平,0.03779987785239027
挖,-0.2274520799435559
當初,-0.04918713435023621
掰,-0.2530434677394155
要噴,-0.02922660779409282
2000,0.07845650659203815
還敢,-0.09481296521965796
達,0.21568123830566568
美金,-0.06754873111710322
五,0.06583576317238837
PTT,-0.09367600784660077
